No,Student ID,Last Name,First Name,Gender,Date of Birth,Social ID,Academic Year
50,22000594,Ma Chau,My,Female,17/02/2004,5701113226779,2022
51,22000595,Kieu Luan,Lam,Male,04/04/2004,3876933918153,2022
52,22000596,Bach Linh,Ngan,Female,22/08/2004,0735433502698,2022
53,22000597,Chau Hoa,Xuan,Female,20/07/2004,8467754382420,2022
54,22000598,Tri Phu,Nghia,Male,23/06/2004,4655257637947,2022
55,22000599,Kim My,Khanh,Female,18/08/2004,2160931443430,2022
56,22000600,Linh Ngoc,Trang,Female,22/09/2004,0646033469837,2022
57,22000601,Ly Lien,Giang,Female,26/04/2004,7659887464147,2022
58,22000602,Ton Trang,Thuong,Female,28/04/2004,7761390979875,2022
59,22000603,Le Tien,Duc,Male,09/05/2004,5682943602409,2022
60,22000604,Bach Thi,Diep,Female,18/05/2004,0984674579355,2022
61,22000605,Duong Nhi,Xuan,Female,11/07/2004,4316610195889,2022
62,22000606,Phan Xuan,Lam,Male,07/06/2004,7184279376801,2022
63,22000607,Chu Linh,Kieu,Female,08/11/2004,5688559157958,2022
64,22000608,Lam Vy,Giang,Female,27/08/2004,2741906266665,2022
65,22000609,Tu Phu,Binh,Male,02/05/2004,6146230550746,2022
66,22000610,Ton Chau,Bich,Female,17/05/2004,4332438532799,2022
67,22000611,Ton Mai,Giang,Female,20/03/2004,5858740014934,2022
68,22000612,Giang Van,Kien,Male,05/06/2004,4673329160054,2022
69,22000613,Doan Thanh,My,Female,18/02/2004,4791557852879,2022
70,22000614,Quach Thien,Trong,Male,08/10/2004,7625163064255,2022
71,22000615,Phung Minh,Hung,Male,06/07/2004,3366085358536,2022
72,22000616,Ly Dieu,Hong,Female,04/06/2004,3333959756990,2022
73,22000617,Tri Chien,Quang,Male,28/05/2004,5229897760969,2022
74,22000618,Tao Duc,Trung,Male,17/07/2004,5277919562337,2022
75,22000619,Vinh Quoc,Bao,Male,13/12/2004,9064438962873,2022
76,22000620,Trinh Hoa,Ngoc,Female,04/11/2004,9383160714279,2022
77,22000621,La Minh,Kha,Male,22/11/2004,5888206993025,2022
78,22000622,La Dieu,San,Female,22/06/2004,8730045670608,2022
79,22000623,Thai Vuong,Bao,Male,24/01/2004,5959499047455,2022
80,22000624,Tu Hoang,Son,Male,02/11/2004,1766734091796,2022
81,22000625,Vinh Xuan,Trinh,Female,03/09/2004,4201758781422,2022
82,22000626,Cao Hiep,Dai,Male,14/07/2004,1645950913415,2022
83,22000627,Nguyen Thien,Tan,Male,22/06/2004,0076208871320,2022
84,22000628,Lam Vy,Bich,Female,11/03/2004,5683671314597,2022
85,22000629,Tu Thao,Ly,Female,15/05/2004,0041446573197,2022
86,22000630,Chu Khai,Long,Male,24/11/2004,8527063551461,2022
87,22000631,Ho Ngoc,Chi,Female,13/12/2004,4706814689275,2022
88,22000632,Ha Tien,Hung,Male,16/07/2004,6226891094881,2022
89,22000633,Luu Tien,Vuong,Male,12/04/2004,7894102546473,2022
90,22000634,Dieu Nhi,My,Female,01/05/2004,4661454332630,2022
91,22000635,Bach Trang,Hong,Female,25/03/2004,1710570692151,2022
92,22000636,Nguyen Tam,Ha,Female,19/06/2004,4101207570037,2022
93,22000637,Chu Dieu,Tam,Female,05/12/2004,6114062045816,2022
94,22000638,Do Thao,Lien,Female,14/09/2004,9098517892036,2022
95,22000639,Chu Trung,Manh,Male,17/04/2004,6808774690532,2022
96,22000640,Dieu Giang,Quy,Female,06/12/2004,2254398021253,2022
97,22000641,Dinh Vy,Giang,Female,14/08/2004,3742687172661,2022
98,22000642,Vo Xuan,Hieu,Male,06/07/2004,1863846970352,2022
99,22000643,Lam Nhat,Chien,Male,02/01/2004,5537538061881,2022
100,22000644,Truong Phu,Xuan,Male,10/07/2004,0528649639326,2022
