No,Student ID,Last Name,First Name,Gender,Date of Birth,Social ID,Academic Year
48,21000592,Le Xuan,Khanh,Male,12/11/2003,0646533614459,2021
49,21000593,Chu Khoa,Trong,Male,01/01/2003,9308850039846,2021
50,21000594,Cao Xuan,Lien,Female,05/12/2003,8650743161891,2021
51,21000595,Dieu Viet,Quy,Male,27/12/2003,5458792102273,2021
52,21000596,Do Quoc,Kien,Male,12/04/2003,8014513792117,2021
53,21000597,Ha Chau,Tuyet,Female,20/12/2003,0844385887190,2021
54,21000598,Giang Minh,Xuan,Male,10/08/2003,6045526276734,2021
55,21000599,Ton Thi,San,Female,16/08/2003,0521771738611,2021
56,21000600,Chu Trang,Dung,Female,24/08/2003,6788128886129,2021
57,21000601,Hoang Khai,Long,Male,01/06/2003,9988233872296,2021
58,21000602,Luu Vuong,Truong,Male,04/07/2003,0126833057721,2021
59,21000603,Pham Tam,Mai,Female,14/10/2003,8346437023748,2021
60,21000604,Ha Vy,Hoa,Female,17/07/2003,1692695045031,2021
61,21000605,Kieu Huu,Trung,Male,16/06/2003,7297889962255,2021
62,21000606,Linh Linh,Diep,Female,16/12/2003,1306771050437,2021
63,21000607,Le Huong,Trang,Female,28/06/2003,3313691625816,2021
64,21000608,Truong Chien,Quang,Male,22/10/2003,2976089183836,2021
65,21000609,Truong Tien,Manh,Male,09/05/2003,4218200212980,2021
66,21000610,Kieu Linh,Giang,Female,01/08/2003,1335599176669,2021
67,21000611,La My,Hoa,Female,13/10/2003,5604796441923,2021
68,21000612,Tran Manh,Quang,Male,25/12/2003,7514846277097,2021
69,21000613,Luu Thanh,Khanh,Male,06/06/2003,9248336640253,2021
70,21000614,Ton Quoc,Manh,Male,19/02/2003,9929179286342,2021
71,21000615,Nguyen Tan,Thanh,Male,16/12/2003,7207884667766,2021
72,21000616,Hoang Bao,Thao,Female,18/05/2003,4678913756151,2021
73,21000617,Truong Quoc,Son,Male,28/12/2003,0065059701755,2021
74,21000618,Chu Thuy,Mong,Female,02/09/2003,4640131834470,2021
75,21000619,Doan Nhi,Giang,Female,27/06/2003,7802302243365,2021
76,21000620,Nghiem Lan,Bich,Female,23/07/2003,6740469650027,2021
77,21000621,Lai Hoa,Nga,Female,15/10/2003,5219968110676,2021
78,21000622,Dang Hoa,Ngoc,Female,06/01/2003,8520398993277,2021
79,21000623,Doan Xuan,Thien,Male,19/02/2003,9478041681504,2021
80,21000624,Vo Tan,Phuc,Male,12/01/2003,5735238138877,2021
81,21000625,Nguyen Chau,Bich,Female,02/09/2003,0634207568067,2021
82,21000626,Tran Kieu,Mai,Female,05/07/2003,9155442139204,2021
83,21000627,Hua Luan,Anh,Male,11/02/2003,0388407686830,2021
84,21000628,Kieu Bich,Lien,Female,17/10/2003,5670950868136,2021
85,21000629,Ton Ngoc,Ly,Female,06/04/2003,2310508138487,2021
86,21000630,Nghiem Tien,Vu,Male,23/08/2003,4258076086102,2021
87,21000631,Thai Tien,Quy,Male,19/05/2003,9224060640913,2021
88,21000632,Nguyen Minh,Trong,Male,18/07/2003,8854824885160,2021
89,21000633,Kim Ngan,Nga,Female,18/01/2003,3598209221758,2021
90,21000634,Ton Duc,Thanh,Male,25/04/2003,5615194441705,2021
91,21000635,Ly Hiep,Kien,Male,22/11/2003,6920445434407,2021
92,21000636,Luu Thinh,Kha,Male,26/12/2003,9932562916258,2021
93,21000637,Tao Minh,Vuong,Male,23/06/2003,4054445702560,2021
94,21000638,Vu Thanh,Trung,Male,14/07/2003,3310880898696,2021
95,21000639,Dang Phuong,Bich,Female,18/02/2003,2898149454386,2021
96,21000640,Phan Thao,Hong,Female,27/07/2003,9130036748840,2021
97,21000641,Dieu Thi,Mai,Female,11/07/2003,3405691223142,2021
98,21000642,Truong Tu,Manh,Male,10/12/2003,7350006701748,2021
99,21000643,Lam Quoc,Nam,Male,11/02/2003,6082850692986,2021
100,21000644,Vu Ngoc,Khanh,Female,09/06/2003,6000178424269,2021
